# gauge_id= 1 location=( -0.9000000000E+02  0.2500000000E+02 ) num_var=  7
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[  5  6  7]
# file format ascii, time series follow in this file
   01 -0.2327038E+06  0.3509647E+04 -0.2711981E+01 -0.3267805E-01  0.9645078E-02 -0.8960003E+00 -0.2676779E+01  0.1011611E+06
   01 -0.2323957E+06  0.3509647E+04 -0.2608330E+01  0.7127776E-02  0.9723089E-02 -0.8974169E+00 -0.2688443E+01  0.1011609E+06
   01 -0.2320876E+06  0.3509647E+04 -0.2582089E+01  0.5069724E-01  0.1044012E-01 -0.8987873E+00 -0.2700061E+01  0.1011607E+06
   01 -0.2317795E+06  0.3509648E+04 -0.2543134E+01  0.8603269E-01  0.1085923E-01 -0.9001116E+00 -0.2711634E+01  0.1011606E+06
   01 -0.2314714E+06  0.3509648E+04 -0.2439746E+01  0.1251017E+00  0.1087973E-01 -0.9013896E+00 -0.2723160E+01  0.1011604E+06
   01 -0.2311633E+06  0.3509648E+04 -0.2413157E+01  0.1669725E+00  0.1153466E-01 -0.9026212E+00 -0.2734640E+01  0.1011602E+06
   01 -0.2308552E+06  0.3509649E+04 -0.2375174E+01  0.1981184E+00  0.1188210E-01 -0.9038064E+00 -0.2746074E+01  0.1011600E+06
   01 -0.2305471E+06  0.3509649E+04 -0.2279377E+01  0.2320073E+00  0.1186046E-01 -0.9049451E+00 -0.2757462E+01  0.1011599E+06
   01 -0.2302390E+06  0.3509649E+04 -0.2267347E+01  0.2698967E+00  0.1250286E-01 -0.9060373E+00 -0.2768804E+01  0.1011597E+06
   01 -0.2299309E+06  0.3509650E+04 -0.2240173E+01  0.2971543E+00  0.1280873E-01 -0.9070829E+00 -0.2780099E+01  0.1011596E+06
   01 -0.2296228E+06  0.3509650E+04 -0.2153109E+01  0.3264920E+00  0.1274107E-01 -0.9080819E+00 -0.2791348E+01  0.1011594E+06
   01 -0.2293147E+06  0.3509650E+04 -0.2148088E+01  0.3601994E+00  0.1333812E-01 -0.9090343E+00 -0.2802551E+01  0.1011593E+06
   01 -0.2290067E+06  0.3509651E+04 -0.2123546E+01  0.3836802E+00  0.1358930E-01 -0.9099399E+00 -0.2813708E+01  0.1011591E+06
   01 -0.2286986E+06  0.3509650E+04 -0.2038744E+01  0.4079241E+00  0.1347187E-01 -0.9107989E+00 -0.2824818E+01  0.1011590E+06
   01 -0.2283905E+06  0.3509651E+04 -0.2035856E+01  0.4367471E+00  0.1402092E-01 -0.9116112E+00 -0.2835883E+01  0.1011589E+06
   01 -0.2280824E+06  0.3509651E+04 -0.2010929E+01  0.4553654E+00  0.1422709E-01 -0.9123767E+00 -0.2846901E+01  0.1011587E+06
   01 -0.2277743E+06  0.3509651E+04 -0.1926282E+01  0.4735194E+00  0.1406951E-01 -0.9130955E+00 -0.2857874E+01  0.1011586E+06
   01 -0.2274662E+06  0.3509652E+04 -0.1921949E+01  0.4969275E+00  0.1458312E-01 -0.9137676E+00 -0.2868801E+01  0.1011585E+06
   01 -0.2271581E+06  0.3509652E+04 -0.1895790E+01  0.5090870E+00  0.1476498E-01 -0.9143929E+00 -0.2879682E+01  0.1011584E+06
   01 -0.2268500E+06  0.3509652E+04 -0.1812165E+01  0.5206422E+00  0.1459220E-01 -0.9149715E+00 -0.2890518E+01  0.1011583E+06
   01 -0.2265419E+06  0.3509652E+04 -0.1808637E+01  0.5390491E+00  0.1509576E-01 -0.9155034E+00 -0.2901309E+01  0.1011581E+06
   01 -0.2262338E+06  0.3509652E+04 -0.1783826E+01  0.5465260E+00  0.1527025E-01 -0.9159886E+00 -0.2912055E+01  0.1011580E+06
   01 -0.2259257E+06  0.3509652E+04 -0.1702010E+01  0.5536394E+00  0.1509416E-01 -0.9164271E+00 -0.2922756E+01  0.1011579E+06
   01 -0.2256176E+06  0.3509653E+04 -0.1702099E+01  0.5690694E+00  0.1558371E-01 -0.9168190E+00 -0.2933413E+01  0.1011578E+06
   01 -0.2253095E+06  0.3509653E+04 -0.1680815E+01  0.5743938E+00  0.1574672E-01 -0.9171642E+00 -0.2944026E+01  0.1011578E+06
   01 -0.2250014E+06  0.3509652E+04 -0.1601194E+01  0.5796765E+00  0.1555880E-01 -0.9174629E+00 -0.2954595E+01  0.1011577E+06
   01 -0.2246933E+06  0.3509653E+04 -0.1603162E+01  0.5944622E+00  0.1602217E-01 -0.9177149E+00 -0.2965120E+01  0.1011576E+06
   01 -0.2243852E+06  0.3509653E+04 -0.1583719E+01  0.6000973E+00  0.1616256E-01 -0.9179205E+00 -0.2975602E+01  0.1011575E+06
   01 -0.2240771E+06  0.3509653E+04 -0.1505160E+01  0.6060507E+00  0.1595348E-01 -0.9180796E+00 -0.2986041E+01  0.1011574E+06
   01 -0.2237690E+06  0.3509653E+04 -0.1509649E+01  0.6212864E+00  0.1638777E-01 -0.9181923E+00 -0.2996438E+01  0.1011574E+06
   01 -0.2234609E+06  0.3509653E+04 -0.1495321E+01  0.6283269E+00  0.1651166E-01 -0.9182586E+00 -0.3006792E+01  0.1011573E+06
   01 -0.2231528E+06  0.3509653E+04 -0.1422105E+01  0.6361974E+00  0.1628804E-01 -0.9182785E+00 -0.3017105E+01  0.1011572E+06
   01 -0.2228448E+06  0.3509654E+04 -0.1433406E+01  0.6532895E+00  0.1669529E-01 -0.9182523E+00 -0.3027377E+01  0.1011572E+06
   01 -0.2225367E+06  0.3509654E+04 -0.1427159E+01  0.6627517E+00  0.1680014E-01 -0.9181798E+00 -0.3037607E+01  0.1011571E+06
   01 -0.2222286E+06  0.3509653E+04 -0.1360812E+01  0.6724340E+00  0.1655559E-01 -0.9180611E+00 -0.3047798E+01  0.1011571E+06
   01 -0.2219205E+06  0.3509654E+04 -0.1378998E+01  0.6899225E+00  0.1692528E-01 -0.9178964E+00 -0.3057948E+01  0.1011570E+06
   01 -0.2216124E+06  0.3509654E+04 -0.1363246E+01  0.6990730E+00  0.1695199E-01 -0.9176857E+00 -0.3068059E+01  0.1011570E+06
   01 -0.2213043E+06  0.3509654E+04 -0.1283871E+01  0.7081721E+00  0.1662593E-01 -0.9174290E+00 -0.3078131E+01  0.1011569E+06
   01 -0.2209962E+06  0.3509654E+04 -0.1298632E+01  0.7200176E+00  0.1689660E-01 -0.9171264E+00 -0.3088165E+01  0.1011569E+06
   01 -0.2206881E+06  0.3509654E+04 -0.1300819E+01  0.7263433E+00  0.1696595E-01 -0.9167780E+00 -0.3098160E+01  0.1011568E+06
   01 -0.2203800E+06  0.3509654E+04 -0.1777743E+01  0.7353608E+00  0.1699417E-01 -0.9163839E+00 -0.3108118E+01  0.1011568E+06
   01 -0.2200719E+06  0.3509654E+04 -0.1603272E+01  0.7624225E+00  0.1714479E-01 -0.9159440E+00 -0.3118040E+01  0.1011568E+06
   01 -0.2197638E+06  0.3509654E+04 -0.1360050E+01  0.7696947E+00  0.1659329E-01 -0.9154586E+00 -0.3127925E+01  0.1011567E+06
   01 -0.2194557E+06  0.3509653E+04 -0.1682386E+01  0.7700539E+00  0.1612339E-01 -0.9149277E+00 -0.3137774E+01  0.1011567E+06
   01 -0.2191476E+06  0.3509653E+04 -0.1498129E+01  0.7808208E+00  0.1649391E-01 -0.9199414E+00 -0.3167796E+01  0.1011553E+06
   01 -0.2188395E+06  0.3509653E+04 -0.1304012E+01  0.7792816E+00  0.1642148E-01 -0.9312631E+00 -0.3221044E+01  0.1011523E+06
   01 -0.2185314E+06  0.3509653E+04 -0.1659016E+01  0.7680204E+00  0.1623484E-01 -0.9425468E+00 -0.3274693E+01  0.1011492E+06
   01 -0.2182233E+06  0.3509654E+04 -0.1461432E+01  0.7596398E+00  0.1678198E-01 -0.9537889E+00 -0.3328738E+01  0.1011461E+06
   01 -0.2179152E+06  0.3509654E+04 -0.1243858E+01  0.7397534E+00  0.1677963E-01 -0.9649856E+00 -0.3383177E+01  0.1011430E+06
   01 -0.2176071E+06  0.3509654E+04 -0.1611419E+01  0.7142670E+00  0.1664952E-01 -0.9761332E+00 -0.3438003E+01  0.1011398E+06
   01 -0.2172990E+06  0.3509654E+04 -0.1398632E+01  0.7012634E+00  0.1727095E-01 -0.9872279E+00 -0.3493213E+01  0.1011366E+06
   01 -0.2169909E+06  0.3509654E+04 -0.1174101E+01  0.6808703E+00  0.1735770E-01 -0.9982659E+00 -0.3548801E+01  0.1011333E+06
   01 -0.2166828E+06  0.3509654E+04 -0.1584511E+01  0.6597249E+00  0.1735079E-01 -0.1009244E+01 -0.3604764E+01  0.1011300E+06
   01 -0.2163748E+06  0.3509655E+04 -0.1394294E+01  0.6540978E+00  0.1817090E-01 -0.1020157E+01 -0.3661097E+01  0.1011267E+06
   01 -0.2160667E+06  0.3509655E+04 -0.1191333E+01  0.6387312E+00  0.1843406E-01 -0.1031003E+01 -0.3717794E+01  0.1011233E+06
   01 -0.2157586E+06  0.3509655E+04 -0.1652753E+01  0.6253769E+00  0.1854940E-01 -0.1041776E+01 -0.3774852E+01  0.1011199E+06
   01 -0.2154505E+06  0.3509656E+04 -0.1465281E+01  0.6247406E+00  0.1944610E-01 -0.1052475E+01 -0.3832266E+01  0.1011164E+06
   01 -0.2151424E+06  0.3509657E+04 -0.1240696E+01  0.6171460E+00  0.1963201E-01 -0.1063094E+01 -0.3890030E+01  0.1011129E+06
   01 -0.2148343E+06  0.3509657E+04 -0.1695256E+01  0.6080662E+00  0.1961473E-01 -0.1073630E+01 -0.3948141E+01  0.1011093E+06
   01 -0.2145262E+06  0.3509657E+04 -0.1452829E+01  0.6131849E+00  0.2038475E-01 -0.1084078E+01 -0.4006593E+01  0.1011057E+06
   01 -0.2142181E+06  0.3509657E+04 -0.1178126E+01  0.6112986E+00  0.2043977E-01 -0.1094437E+01 -0.4065381E+01  0.1011021E+06
   01 -0.2139100E+06  0.3509657E+04 -0.1635032E+01  0.6062896E+00  0.2033712E-01 -0.1104701E+01 -0.4124501E+01  0.1010984E+06
   01 -0.2136019E+06  0.3509658E+04 -0.1376705E+01  0.6188787E+00  0.2117185E-01 -0.1114866E+01 -0.4183948E+01  0.1010947E+06
   01 -0.2132938E+06  0.3509658E+04 -0.1099919E+01  0.6200506E+00  0.2131289E-01 -0.1124930E+01 -0.4243716E+01  0.1010909E+06
   01 -0.2129857E+06  0.3509658E+04 -0.1592165E+01  0.6158616E+00  0.2124627E-01 -0.1134888E+01 -0.4303802E+01  0.1010871E+06
   01 -0.2126776E+06  0.3509659E+04 -0.1325299E+01  0.6287558E+00  0.2215554E-01 -0.1144736E+01 -0.4364200E+01  0.1010833E+06
   01 -0.2123695E+06  0.3509659E+04 -0.1035741E+01  0.6263393E+00  0.2228810E-01 -0.1154471E+01 -0.4424905E+01  0.1010794E+06
   01 -0.2120614E+06  0.3509659E+04 -0.1557877E+01  0.6199960E+00  0.2222569E-01 -0.1164088E+01 -0.4485912E+01  0.1010754E+06
   01 -0.2117533E+06  0.3509660E+04 -0.1283806E+01  0.6356866E+00  0.2321384E-01 -0.1173585E+01 -0.4547216E+01  0.1010714E+06
   01 -0.2114452E+06  0.3509660E+04 -0.9898748E+00  0.6367514E+00  0.2339311E-01 -0.1182957E+01 -0.4608813E+01  0.1010674E+06
   01 -0.2111371E+06  0.3509660E+04 -0.1547525E+01  0.6324840E+00  0.2334914E-01 -0.1192201E+01 -0.4670697E+01  0.1010633E+06
   01 -0.2108290E+06  0.3509661E+04 -0.1262417E+01  0.6479082E+00  0.2438743E-01 -0.1201313E+01 -0.4732864E+01  0.1010592E+06
   01 -0.2105209E+06  0.3509661E+04 -0.9511818E+00  0.6488563E+00  0.2453376E-01 -0.1210288E+01 -0.4795309E+01  0.1010551E+06
   01 -0.2102128E+06  0.3509661E+04 -0.1531541E+01  0.6421056E+00  0.2442305E-01 -0.1219124E+01 -0.4858025E+01  0.1010509E+06
   01 -0.2099048E+06  0.3509662E+04 -0.1225424E+01  0.6546958E+00  0.2546766E-01 -0.1227817E+01 -0.4921010E+01  0.1010466E+06
   01 -0.2095967E+06  0.3509662E+04 -0.8988630E+00  0.6523696E+00  0.2556656E-01 -0.1236363E+01 -0.4984257E+01  0.1010423E+06
   01 -0.2092886E+06  0.3509662E+04 -0.1515943E+01  0.6435217E+00  0.2540884E-01 -0.1244087E+01 -0.5045053E+01  0.1010382E+06
   01 -0.2089805E+06  0.3509663E+04 -0.1221155E+01  0.6557274E+00  0.2648266E-01 -0.1242738E+01 -0.5069881E+01  0.1010364E+06
   01 -0.2086724E+06  0.3509663E+04 -0.9174946E+00  0.6515071E+00  0.2656197E-01 -0.1241287E+01 -0.5094713E+01  0.1010346E+06
   01 -0.2083643E+06  0.3509663E+04 -0.1584217E+01  0.6396583E+00  0.2634961E-01 -0.1239733E+01 -0.5119548E+01  0.1010328E+06
   01 -0.2080562E+06  0.3509664E+04 -0.1301063E+01  0.6518418E+00  0.2738515E-01 -0.1238074E+01 -0.5144387E+01  0.1010309E+06
   01 -0.2077481E+06  0.3509664E+04 -0.1006271E+01  0.6454638E+00  0.2737472E-01 -0.1236310E+01 -0.5169229E+01  0.1010291E+06
   01 -0.2074400E+06  0.3509664E+04 -0.1695545E+01  0.6306564E+00  0.2707934E-01 -0.1234440E+01 -0.5194075E+01  0.1010273E+06
   01 -0.2071319E+06  0.3509665E+04 -0.1410236E+01  0.6387181E+00  0.2806366E-01 -0.1232465E+01 -0.5218926E+01  0.1010255E+06
