,ch4 x=80m,ch7 x=50m,ch18 x=40m,ch10 x=30.8m,ch20 x=20m,ch23 x=5m
t(s),水位(cm),水位(cm),水位(cm),水位(cm),水位(cm),水位(cm)
266.16,-0.055,0.015,0.007,0.032,-0.01,0.245
266.17,-0.065,0.005,-0.003,0.032,-0.03,0.255
266.18,-0.065,0.015,0.007,0.032,-0.03,0.255
266.19,-0.065,0.005,0.007,0.032,-0.03,0.255
266.2,-0.065,0.015,0.007,0.032,-0.03,0.255
266.21,-0.065,0.005,0.007,0.032,-0.04,0.255
266.22,-0.055,0.015,0.007,0.032,-0.04,0.245
266.23,-0.065,0.005,0.007,0.032,-0.04,0.255
266.24,-0.055,0.015,0.007,0.032,-0.04,0.245
266.25,-0.075,0.005,-0.003,0.032,-0.05,0.245
266.26,-0.055,0.015,0.007,0.032,-0.05,0.245
266.27,-0.065,0.005,0.007,0.032,-0.05,0.245
266.28,-0.055,0.025,0.007,0.032,-0.05,0.245
266.29,-0.055,0.015,0.007,0.032,-0.06,0.255
266.3,-0.045,0.025,0.007,0.032,-0.06,0.255
266.31,-0.055,0.015,0.007,0.022,-0.06,0.255
266.32,-0.045,0.025,0.007,0.032,-0.08,0.245
266.33,-0.045,0.015,-0.003,0.032,-0.09,0.255
266.34,-0.035,0.035,0.007,0.022,-0.09,0.245
266.35,-0.055,0.015,-0.003,0.022,-0.09,0.255
266.36,-0.045,0.035,0.007,0.012,-0.08,0.245
266.37,-0.055,0.015,0.007,0.012,-0.08,0.255
266.38,-0.045,0.035,0.007,0.022,-0.06,0.245
266.39,-0.055,0.025,-0.003,0.012,-0.06,0.245
266.4,-0.035,0.035,0.007,0.012,-0.05,0.245
266.41,-0.055,0.015,0.007,0.012,-0.05,0.245
266.42,-0.045,0.025,0.007,0.022,-0.05,0.245
266.43,-0.055,0.015,-0.003,0.022,-0.04,0.245
266.44,-0.035,0.025,0.007,0.022,-0.04,0.245
266.45,-0.055,0.015,0.007,0.022,-0.03,0.245
266.46,-0.035,0.025,0.007,0.032,-0.03,0.245
266.47,-0.055,0.015,0.007,0.022,-0.03,0.255
266.48,-0.045,0.035,0.007,0.032,-0.03,0.245
266.49,-0.055,0.005,-0.003,0.022,-0.03,0.245
266.5,-0.045,0.015,0.007,0.032,-0.03,0.245
266.51,-0.065,0.005,-0.003,0.032,-0.04,0.245
266.52,-0.055,0.015,0.007,0.032,-0.03,0.245
266.53,-0.075,0.005,0.007,0.032,-0.03,0.245
266.54,-0.065,0.015,0.007,0.032,-0.04,0.245
266.55,-0.075,0.005,0.007,0.032,-0.04,0.245
266.56,-0.075,0.015,0.007,0.032,-0.04,0.245
266.57,-0.095,0.005,0.007,0.032,-0.04,0.245
266.58,-0.085,0.015,0.007,0.032,-0.04,0.245
266.59,-0.095,0.005,0.007,0.032,-0.05,0.245
266.6,-0.085,0.015,0.007,0.032,-0.05,0.245
266.61,-0.095,0.005,0.007,0.032,-0.04,0.245
266.62,-0.085,0.015,0.007,0.032,-0.05,0.245
266.63,-0.095,0.005,0.007,0.032,-0.05,0.245
266.64,-0.085,0.015,0.007,0.032,-0.05,0.245
266.65,-0.095,0.005,0.007,0.032,-0.06,0.245
266.66,-0.085,0.015,0.007,0.022,-0.06,0.245
266.67,-0.095,0.005,0.007,0.032,-0.06,0.245
266.68,-0.095,0.025,0.007,0.032,-0.06,0.245
266.69,-0.095,0.005,0.007,0.022,-0.06,0.245
266.7,-0.085,0.015,0.007,0.022,-0.08,0.245
266.71,-0.095,0.005,0.007,0.022,-0.06,0.245
266.72,-0.085,0.015,0.007,0.022,-0.08,0.245
266.73,-0.095,0.005,0.007,0.022,-0.06,0.245
266.74,-0.085,0.015,0.007,0.022,-0.08,0.245
266.75,-0.095,0.005,0.007,0.022,-0.08,0.255
266.76,-0.075,0.015,0.007,0.022,-0.08,0.245
266.77,-0.095,0.005,0.007,0.022,-0.08,0.255
266.78,-0.075,0.015,0.007,0.022,-0.06,0.245
266.79,-0.085,0.015,0.007,0.022,-0.06,0.245
266.8,-0.075,0.025,0.007,0.022,-0.06,0.245
266.81,-0.075,0.005,0.007,0.022,-0.06,0.245
266.82,-0.065,0.015,0.007,0.022,-0.06,0.245
266.83,-0.075,0.005,0.007,0.022,-0.05,0.245
266.84,-0.065,0.015,0.007,0.032,-0.05,0.245
266.85,-0.075,0.005,0.007,0.032,-0.05,0.245
266.86,-0.055,0.015,0.007,0.032,-0.05,0.245
266.87,-0.065,0.005,0.007,0.032,-0.04,0.255
266.88,-0.055,0.025,0.007,0.032,-0.04,0.245
266.89,-0.065,0.005,0.007,0.032,-0.04,0.255
266.9,-0.055,0.015,0.007,0.032,-0.04,0.245
266.91,-0.065,0.005,0.007,0.032,-0.04,0.245
266.92,-0.055,0.015,0.007,0.032,-0.04,0.245
266.93,-0.065,0.005,0.007,0.042,-0.04,0.245
266.94,-0.055,0.025,0.007,0.042,-0.05,0.245
266.95,-0.065,0.005,0.007,0.032,-0.05,0.245
266.96,-0.055,0.025,0.007,0.032,-0.04,0.235
266.97,-0.065,0.005,0.007,0.042,-0.05,0.245
266.98,-0.055,0.015,0.007,0.032,-0.05,0.235
266.99,-0.075,0.005,-0.003,0.032,-0.06,0.245
267,-0.065,0.015,0.007,0.032,-0.05,0.235
267.01,-0.075,0.005,0.007,0.032,-0.05,0.245
267.02,-0.055,0.015,0.007,0.032,-0.06,0.245
267.03,-0.065,0.005,0.007,0.032,-0.05,0.245
267.04,-0.055,0.015,0.007,0.032,-0.06,0.245
267.05,-0.065,0.005,0.007,0.032,-0.06,0.245
267.06,-0.055,0.015,0.007,0.022,-0.05,0.245
267.07,-0.065,-0.005,0.007,0.032,-0.05,0.245
267.08,-0.065,0.015,0.007,0.022,-0.05,0.245
267.09,-0.065,0.005,-0.003,0.022,-0.06,0.245
267.1,-0.065,0.015,0.007,0.022,-0.06,0.245
267.11,-0.075,0.005,-0.003,0.022,-0.06,0.245
267.12,-0.055,0.015,0.007,0.022,-0.06,0.245
267.13,-0.075,0.005,-0.003,0.012,-0.06,0.245
267.14,-0.055,0.005,0.007,0.012,-0.08,0.245
267.15,-0.075,-0.005,0.007,0.012,-0.06,0.245
267.16,-0.065,0.015,0.007,0.012,-0.08,0.245
267.17,-0.075,-0.005,-0.003,0.012,-0.06,0.245
267.18,-0.055,0.005,0.007,0.012,-0.08,0.245
267.19,-0.075,-0.005,0.007,0.012,-0.06,0.255
267.2,-0.055,0.015,0.007,0.012,-0.06,0.245
267.21,-0.065,-0.005,-0.003,0.012,-0.06,0.245
267.22,-0.055,0.015,0.007,0.012,-0.06,0.245
267.23,-0.075,-0.005,-0.003,0.012,-0.06,0.245
267.24,-0.055,0.005,0.007,0.012,-0.06,0.245
267.25,-0.075,-0.005,-0.003,0.022,-0.06,0.245
267.26,-0.055,0.015,0.007,0.022,-0.06,0.245
267.27,-0.065,0.005,-0.003,0.012,-0.06,0.245
267.28,-0.065,0.015,0.007,0.012,-0.05,0.245
267.29,-0.075,0.005,0.007,0.022,-0.06,0.245
267.3,-0.055,0.005,0.007,0.022,-0.06,0.245
267.31,-0.065,0.005,-0.003,0.022,-0.06,0.245
267.32,-0.055,0.005,0.007,0.022,-0.06,0.245
267.33,-0.055,-0.005,-0.003,0.022,-0.06,0.245
267.34,-0.045,0.015,0.007,0.022,-0.06,0.245
267.35,-0.055,0.005,-0.003,0.022,-0.06,0.245
267.36,-0.035,0.015,0.007,0.032,-0.06,0.245
267.37,-0.045,0.005,-0.003,0.022,-0.06,0.245
267.38,-0.035,0.015,0.007,0.022,-0.06,0.235
267.39,-0.055,-0.005,-0.003,0.022,-0.06,0.245
267.4,-0.035,0.015,0.007,0.022,-0.06,0.235
267.41,-0.055,-0.005,-0.003,0.012,-0.06,0.245
267.42,-0.035,0.005,0.007,0.022,-0.06,0.235
267.43,-0.055,0.005,-0.003,0.012,-0.06,0.245
267.44,-0.035,0.015,0.007,0.012,-0.08,0.235
267.45,-0.055,-0.005,-0.003,0.012,-0.08,0.245
267.46,-0.045,0.005,-0.003,0.012,-0.08,0.235
267.47,-0.055,-0.005,-0.003,0.012,-0.06,0.245
267.48,-0.045,0.015,-0.003,0.002,-0.08,0.235
267.49,-0.045,-0.005,-0.003,0.002,-0.06,0.245
267.5,-0.035,0.015,-0.003,0.002,-0.06,0.235
267.51,-0.045,-0.005,-0.003,0.002,-0.06,0.235
267.52,-0.035,0.005,-0.003,0.002,-0.06,0.235
267.53,-0.045,-0.005,-0.003,0.012,-0.06,0.235
267.54,-0.035,0.005,0.007,0.012,-0.06,0.235
267.55,-0.055,-0.005,-0.003,0.012,-0.06,0.235
267.56,-0.035,0.005,-0.003,0.012,-0.06,0.235
267.57,-0.055,-0.005,-0.003,0.022,-0.06,0.235
267.58,-0.045,0.005,-0.003,0.012,-0.06,0.245
267.59,-0.055,-0.005,-0.003,0.022,-0.06,0.245
267.6,-0.035,0.015,0.007,0.022,-0.06,0.235
267.61,-0.055,-0.005,-0.003,0.022,-0.06,0.245
267.62,-0.045,0.005,0.007,0.022,-0.08,0.235
267.63,-0.055,-0.005,-0.003,0.022,-0.06,0.245
267.64,-0.045,0.005,0.007,0.022,-0.08,0.235
267.65,-0.055,-0.005,0.007,0.022,-0.08,0.245
267.66,-0.045,0.015,0.007,0.012,-0.08,0.245
267.67,-0.055,-0.005,0.007,0.022,-0.08,0.245
267.68,-0.045,0.015,0.007,0.012,-0.08,0.245
267.69,-0.055,0.005,0.007,0.012,-0.08,0.245
267.7,-0.045,0.015,0.007,0.012,-0.09,0.245
267.71,-0.065,-0.005,0.007,0.012,-0.08,0.245
267.72,-0.055,0.015,0.007,0.002,-0.09,0.245
267.73,-0.065,-0.005,0.007,0.002,-0.09,0.245
267.74,-0.055,0.015,0.007,0.002,-0.09,0.245
267.75,-0.065,0.005,0.007,0.002,-0.09,0.245
267.76,-0.055,0.025,0.007,0.002,-0.09,0.245
267.77,-0.065,0.005,0.007,0.002,-0.09,0.245
267.78,-0.055,0.015,0.007,0.002,-0.09,0.245
267.79,-0.075,0.005,0.007,0.002,-0.09,0.245
267.8,-0.065,0.015,0.007,-0.008,-0.09,0.245
267.81,-0.075,0.005,0.007,0.002,-0.09,0.245
267.82,-0.055,0.015,0.007,0.002,-0.09,0.245
267.83,-0.075,-0.005,-0.003,0.002,-0.08,0.245
267.84,-0.055,0.005,0.007,0.002,-0.08,0.245
267.85,-0.075,-0.005,-0.003,0.012,-0.08,0.245
267.86,-0.055,0.005,0.007,0.012,-0.08,0.245
267.87,-0.075,-0.005,-0.003,0.012,-0.08,0.255
267.88,-0.065,0.005,-0.003,0.012,-0.09,0.245
267.89,-0.075,-0.005,-0.003,0.012,-0.08,0.255
267.9,-0.065,0.005,0.007,0.012,-0.08,0.245
267.91,-0.075,-0.005,-0.003,0.012,-0.08,0.245
267.92,-0.065,0.005,0.007,0.022,-0.08,0.245
267.93,-0.075,-0.005,-0.003,0.022,-0.08,0.245
267.94,-0.055,0.005,-0.003,0.022,-0.08,0.245
267.95,-0.065,-0.005,-0.003,0.022,-0.09,0.245
267.96,-0.055,0.005,0.007,0.022,-0.09,0.235
267.97,-0.055,-0.005,-0.003,0.012,-0.09,0.245
267.98,-0.035,0.005,0.007,0.012,-0.09,0.245
267.99,-0.055,-0.005,-0.003,0.022,-0.09,0.245
268,-0.035,0.005,-0.003,0.022,-0.09,0.245
268.01,-0.045,-0.005,-0.003,0.022,-0.09,0.245
268.02,-0.035,0.005,0.007,0.012,-0.09,0.245
268.03,-0.045,-0.005,-0.003,0.012,-0.1,0.245
268.04,-0.035,0.005,0.007,0.012,-0.1,0.245
268.05,-0.055,-0.005,-0.003,0.012,-0.11,0.245
268.06,-0.035,0.015,-0.003,0.012,-0.11,0.245
268.07,-0.055,0.005,-0.003,0.012,-0.11,0.245
268.08,-0.025,0.015,0.007,0.002,-0.11,0.245
268.09,-0.045,0.005,-0.003,0.012,-0.1,0.245
268.1,-0.035,0.015,-0.003,0.002,-0.11,0.245
268.11,-0.045,0.005,-0.003,0.002,-0.11,0.245
268.12,-0.035,0.015,0.007,0.002,-0.11,0.245
268.13,-0.045,0.005,-0.003,0.002,-0.1,0.245
268.14,-0.035,0.015,-0.003,0.002,-0.11,0.245
268.15,-0.035,0.005,-0.003,0.002,-0.1,0.255
268.16,-0.035,0.015,0.007,0.002,-0.1,0.245
268.17,-0.045,-0.005,-0.003,0.002,-0.1,0.255
268.18,-0.035,0.005,0.007,0.002,-0.1,0.245
268.19,-0.045,-0.005,-0.003,0.012,-0.1,0.255
268.2,-0.035,0.005,0.007,0.002,-0.09,0.255
268.21,-0.055,-0.005,-0.003,0.012,-0.1,0.255
268.22,-0.035,0.005,0.007,0.012,-0.09,0.255
268.23,-0.045,-0.005,-0.003,0.012,-0.09,0.255
268.24,-0.035,0.005,0.007,0.012,-0.09,0.255
268.25,-0.055,-0.005,-0.003,0.022,-0.09,0.255
268.26,-0.045,0.005,-0.003,0.002,-0.09,0.255
268.27,-0.055,-0.005,-0.003,0.002,-0.09,0.255
268.28,-0.045,0.005,-0.003,0.002,-0.09,0.255
268.29,-0.055,-0.005,-0.003,0.002,-0.09,0.265
268.3,-0.045,0.005,0.007,0.002,-0.09,0.265
268.31,-0.055,-0.005,-0.003,0.002,-0.08,0.265
268.32,-0.045,0.015,-0.003,0.002,-0.08,0.255
268.33,-0.055,-0.005,-0.003,0.002,-0.08,0.265
268.34,-0.055,0.005,0.007,0.002,-0.09,0.265
268.35,-0.065,-0.005,-0.003,-0.008,-0.09,0.265
268.36,-0.055,0.005,-0.003,0.002,-0.08,0.255
268.37,-0.055,-0.005,-0.003,-0.008,-0.09,0.265
268.38,-0.055,0.015,-0.003,-0.008,-0.09,0.255
268.39,-0.055,0.005,-0.013,0.002,-0.09,0.265
268.4,-0.045,0.015,-0.003,-0.008,-0.09,0.265
268.41,-0.055,-0.005,-0.003,-0.008,-0.1,0.265
268.42,-0.045,0.015,-0.003,-0.008,-0.1,0.265
268.43,-0.055,-0.005,-0.003,-0.008,-0.1,0.265
268.44,-0.045,0.015,-0.003,0.002,-0.11,0.265
268.45,-0.055,0.005,-0.013,0.002,-0.11,0.265
268.46,-0.045,0.015,-0.003,0.002,-0.11,0.265
268.47,-0.055,0.005,-0.003,0.002,-0.11,0.265
268.48,-0.035,0.015,-0.003,0.002,-0.11,0.265
268.49,-0.065,-0.005,-0.003,0.002,-0.1,0.265
268.5,-0.045,0.015,0.007,0.002,-0.11,0.265
268.51,-0.055,0.005,-0.003,0.002,-0.11,0.265
268.52,-0.045,0.015,-0.003,0.002,-0.11,0.255
268.53,-0.055,-0.005,-0.003,0.002,-0.1,0.265
268.54,-0.045,0.015,0.007,0.002,-0.11,0.255
268.55,-0.055,-0.005,-0.003,0.002,-0.1,0.265
268.56,-0.035,0.005,-0.003,0.002,-0.1,0.265
268.57,-0.055,-0.005,-0.003,0.002,-0.1,0.265
268.58,-0.045,0.005,-0.003,-0.008,-0.1,0.265
268.59,-0.055,-0.005,-0.003,0.002,-0.1,0.265
268.6,-0.035,0.005,-0.003,-0.008,-0.09,0.265
268.61,-0.045,-0.005,-0.003,0.002,-0.09,0.275
268.62,-0.035,0.005,-0.003,-0.008,-0.09,0.265
268.63,-0.045,-0.005,-0.003,-0.008,-0.09,0.275
268.64,-0.035,0.005,-0.003,-0.008,-0.09,0.265
268.65,-0.045,-0.005,-0.003,-0.008,-0.09,0.265
268.66,-0.035,-0.005,-0.003,-0.008,-0.09,0.265
268.67,-0.045,-0.005,-0.003,0.002,-0.09,0.265
268.68,-0.035,0.005,-0.003,0.002,-0.09,0.265
268.69,-0.045,-0.005,-0.003,0.002,-0.09,0.275
268.7,-0.035,0.015,-0.003,0.012,-0.1,0.265
268.71,-0.045,-0.005,-0.003,0.012,-0.09,0.275
268.72,-0.035,0.015,-0.003,0.012,-0.1,0.275
268.73,-0.045,-0.005,-0.003,0.012,-0.1,0.275
268.74,-0.035,0.005,-0.003,0.012,-0.1,0.275
268.75,-0.045,-0.005,-0.013,0.012,-0.1,0.275
268.76,-0.025,0.015,-0.003,0.012,-0.11,0.275
268.77,-0.045,-0.005,-0.003,0.022,-0.1,0.275
268.78,-0.035,0.015,-0.003,0.012,-0.1,0.275
268.79,-0.045,0.005,-0.013,0.012,-0.1,0.275
268.8,-0.045,0.005,-0.003,0.002,-0.1,0.275
268.81,-0.045,-0.005,-0.013,0.002,-0.1,0.275
268.82,-0.045,0.015,-0.003,0.002,-0.11,0.275
268.83,-0.055,-0.005,-0.003,0.002,-0.11,0.275
268.84,-0.035,0.015,-0.003,-0.008,-0.11,0.265
268.85,-0.055,-0.005,-0.003,0.002,-0.11,0.275
268.86,-0.035,0.005,0.007,-0.008,-0.11,0.275
268.87,-0.045,-0.005,-0.003,-0.008,-0.1,0.275
268.88,-0.035,0.005,-0.003,-0.008,-0.11,0.275
268.89,-0.055,-0.005,-0.003,-0.008,-0.11,0.275
268.9,-0.035,0.005,-0.003,-0.008,-0.11,0.275
268.91,-0.055,-0.005,-0.003,-0.008,-0.11,0.275
268.92,-0.035,0.005,-0.003,-0.008,-0.11,0.275
268.93,-0.055,-0.005,-0.003,-0.008,-0.11,0.275
268.94,-0.035,0.005,0.007,-0.008,-0.1,0.275
268.95,-0.055,-0.005,-0.003,-0.008,-0.1,0.275
268.96,-0.045,0.005,-0.003,-0.008,-0.1,0.265
268.97,-0.055,-0.005,-0.003,-0.008,-0.1,0.275
268.98,-0.045,0.005,-0.003,-0.008,-0.09,0.265
268.99,-0.055,-0.005,-0.003,0.002,-0.09,0.275
269,-0.045,0.005,-0.003,0.002,-0.09,0.275
269.01,-0.055,-0.005,-0.003,0.002,-0.09,0.275
269.02,-0.035,0.005,-0.003,0.002,-0.09,0.275
269.03,-0.055,-0.005,-0.003,0.002,-0.09,0.275
269.04,-0.035,0.005,-0.003,0.002,-0.09,0.275
269.05,-0.045,-0.005,-0.003,0.012,-0.09,0.275
269.06,-0.035,0.005,-0.003,0.012,-0.09,0.275
269.07,-0.055,-0.005,-0.003,0.012,-0.09,0.275
269.08,-0.035,0.015,-0.003,0.002,-0.09,0.275
269.09,-0.045,-0.005,-0.003,0.012,-0.09,0.275
269.1,-0.035,0.015,-0.003,0.002,-0.09,0.275
269.11,-0.045,0.005,-0.003,0.012,-0.09,0.275
269.12,-0.035,0.025,-0.003,0.012,-0.1,0.275
269.13,-0.055,0.005,-0.013,0.012,-0.1,0.275
269.14,-0.035,0.015,-0.003,0.012,-0.1,0.275
269.15,-0.045,0.015,-0.013,0.012,-0.1,0.275
269.16,-0.035,0.025,-0.003,0.012,-0.1,0.275
269.17,-0.045,0.015,-0.013,0.012,-0.1,0.275
269.18,-0.025,0.025,-0.003,0.022,-0.11,0.275
269.19,-0.035,0.015,-0.003,0.022,-0.11,0.275
269.2,-0.025,0.025,-0.003,0.022,-0.11,0.275
269.21,-0.035,0.005,-0.013,0.022,-0.11,0.275
269.22,-0.035,0.015,-0.003,0.032,-0.11,0.275
269.23,-0.055,0.005,-0.013,0.032,-0.11,0.275
269.24,-0.035,0.015,-0.003,0.032,-0.11,0.275
269.25,-0.045,0.005,-0.003,0.032,-0.11,0.275
269.26,-0.035,0.015,-0.003,0.032,-0.11,0.275
269.27,-0.045,0.005,-0.003,0.032,-0.11,0.285
269.28,-0.035,0.015,-0.003,0.032,-0.11,0.275
269.29,-0.055,-0.005,-0.003,0.022,-0.11,0.275
269.3,-0.035,0.005,-0.003,0.022,-0.11,0.275
269.31,-0.055,-0.005,-0.003,0.022,-0.11,0.275
269.32,-0.045,0.005,-0.003,0.012,-0.11,0.275
269.33,-0.055,-0.005,-0.003,0.012,-0.11,0.275
269.34,-0.035,0.005,0.007,0.012,-0.1,0.275
269.35,-0.055,-0.005,-0.003,0.012,-0.1,0.275
269.36,-0.035,0.015,0.007,0.002,-0.1,0.275
269.37,-0.055,-0.005,-0.003,0.002,-0.09,0.275
269.38,-0.045,0.005,-0.003,-0.008,-0.1,0.275
269.39,-0.055,-0.005,-0.003,-0.008,-0.09,0.275
269.4,-0.035,-0.005,-0.003,-0.008,-0.09,0.275
269.41,-0.055,-0.005,-0.003,-0.008,-0.09,0.275
269.42,-0.035,0.005,-0.003,-0.008,-0.09,0.275
269.43,-0.055,-0.005,-0.003,-0.008,-0.09,0.285
269.44,-0.035,0.015,-0.003,-0.008,-0.09,0.275
269.45,-0.045,-0.005,-0.003,-0.008,-0.09,0.275
269.46,-0.045,0.005,-0.003,0.002,-0.1,0.275
269.47,-0.055,-0.005,-0.003,0.002,-0.1,0.275
269.48,-0.045,0.005,-0.003,0.002,-0.1,0.275
269.49,-0.055,-0.005,-0.013,0.012,-0.1,0.275
269.5,-0.035,0.005,-0.013,0.012,-0.11,0.275
269.51,-0.045,-0.005,-0.013,0.012,-0.11,0.275
269.52,-0.035,0.005,-0.013,0.012,-0.11,0.275
269.53,-0.045,-0.005,-0.013,0.022,-0.11,0.275
269.54,-0.035,0.005,-0.013,0.022,-0.11,0.275
269.55,-0.055,-0.005,-0.023,0.022,-0.11,0.275
269.56,-0.035,0.005,-0.023,0.022,-0.11,0.275
269.57,-0.055,-0.005,-0.023,0.032,-0.11,0.275
269.58,-0.035,0.005,-0.023,0.032,-0.11,0.275
269.59,-0.055,-0.005,-0.023,0.032,-0.11,0.275
269.6,-0.035,0.005,-0.013,0.032,-0.11,0.275
269.61,-0.055,-0.005,-0.023,0.042,-0.11,0.275
269.62,-0.035,0.005,-0.023,0.042,-0.11,0.275
269.63,-0.055,-0.005,-0.023,0.042,-0.11,0.275
269.64,-0.035,0.005,-0.023,0.052,-0.11,0.265
269.65,-0.055,-0.005,-0.023,0.052,-0.11,0.275
269.66,-0.035,0.005,-0.013,0.052,-0.12,0.265
269.67,-0.045,-0.005,-0.023,0.062,-0.11,0.275
269.68,-0.035,0.005,-0.013,0.052,-0.11,0.265
269.69,-0.055,-0.005,-0.013,0.052,-0.11,0.275
269.7,-0.035,0.005,-0.013,0.042,-0.11,0.265
269.71,-0.055,-0.005,-0.013,0.042,-0.11,0.275
269.72,-0.035,0.005,-0.013,0.042,-0.11,0.275
269.73,-0.055,-0.005,-0.013,0.042,-0.11,0.275
269.74,-0.035,0.005,-0.013,0.032,-0.11,0.275
269.75,-0.055,-0.005,-0.013,0.022,-0.1,0.275
269.76,-0.035,0.005,-0.013,0.022,-0.1,0.275
269.77,-0.055,-0.015,-0.013,0.012,-0.1,0.275
269.78,-0.035,-0.005,-0.013,0.002,-0.1,0.275
269.79,-0.055,-0.005,-0.013,-0.008,-0.1,0.275
269.8,-0.035,0.005,-0.013,-0.018,-0.1,0.275
269.81,-0.045,-0.015,-0.013,-0.028,-0.1,0.275
269.82,-0.035,-0.005,-0.013,-0.028,-0.1,0.275
269.83,-0.045,-0.005,-0.013,-0.028,-0.1,0.275
269.84,-0.025,0.005,-0.013,-0.028,-0.1,0.275
269.85,-0.045,-0.005,-0.023,-0.008,-0.1,0.285
269.86,-0.035,-0.005,-0.013,-0.008,-0.11,0.275
269.87,-0.055,-0.015,-0.013,0.002,-0.1,0.275
269.88,-0.045,-0.005,-0.023,0.012,-0.1,0.275
269.89,-0.055,-0.015,-0.033,0.012,-0.1,0.275
269.9,-0.035,-0.005,-0.013,0.022,-0.1,0.275
269.91,-0.045,-0.005,-0.013,0.032,-0.1,0.275
269.92,-0.035,-0.005,-0.013,0.032,-0.1,0.275
269.93,-0.045,-0.005,-0.023,0.032,-0.1,0.275
269.94,-0.025,0.005,-0.023,0.032,-0.11,0.275
269.95,-0.045,-0.005,-0.023,0.032,-0.11,0.275
269.96,-0.025,0.005,-0.023,0.032,-0.11,0.275
269.97,-0.045,-0.005,-0.023,0.032,-0.11,0.275
269.98,-0.025,0.005,-0.013,0.042,-0.11,0.275
269.99,-0.035,-0.005,-0.023,0.042,-0.11,0.275
270,-0.025,0.015,-0.013,0.052,-0.11,0.275
270.01,-0.045,-0.005,-0.023,0.052,-0.11,0.275
270.02,-0.025,0.005,-0.013,0.042,-0.11,0.265
270.03,-0.045,-0.005,-0.023,0.052,-0.11,0.275
270.04,-0.035,0.005,-0.023,0.052,-0.11,0.265
270.05,-0.055,-0.005,-0.023,0.052,-0.11,0.265
270.06,-0.025,0.005,-0.023,0.052,-0.11,0.265
270.07,-0.045,-0.005,-0.023,0.052,-0.11,0.265
270.08,-0.035,0.005,-0.013,0.062,-0.12,0.265
270.09,-0.045,-0.005,-0.023,0.062,-0.11,0.265
270.1,-0.025,0.005,-0.023,0.052,-0.11,0.255
270.11,-0.055,-0.005,-0.023,0.052,-0.11,0.265
270.12,-0.035,0.005,-0.023,0.052,-0.11,0.255
270.13,-0.045,-0.005,-0.023,0.052,-0.12,0.255
270.14,-0.035,0.005,-0.023,0.052,-0.11,0.265
270.15,-0.045,-0.005,-0.023,0.052,-0.11,0.265
270.16,-0.035,0.005,-0.023,0.052,-0.11,0.265
270.17,-0.055,-0.005,-0.023,0.042,-0.11,0.265
270.18,-0.045,0.005,-0.023,0.042,-0.11,0.265
270.19,-0.055,-0.005,-0.023,0.032,-0.11,0.265
270.2,-0.045,0.005,-0.023,0.032,-0.11,0.265
270.21,-0.055,-0.005,-0.023,0.032,-0.11,0.265
270.22,-0.035,0.005,-0.023,0.032,-0.11,0.255
270.23,-0.055,-0.005,-0.023,0.022,-0.12,0.265
270.24,-0.035,0.005,-0.023,0.012,-0.12,0.265
270.25,-0.045,-0.005,-0.033,0.012,-0.11,0.265
270.26,-0.035,0.005,-0.023,0.012,-0.12,0.265
270.27,-0.045,-0.005,-0.023,0.012,-0.11,0.265
270.28,-0.035,0.005,-0.023,0.002,-0.11,0.265
270.29,-0.055,-0.005,-0.023,0.002,-0.11,0.265
270.3,-0.035,0.005,-0.023,0.002,-0.12,0.265
270.31,-0.045,-0.005,-0.023,0.002,-0.12,0.265
270.32,-0.035,0.005,-0.023,0.002,-0.12,0.265
270.33,-0.045,-0.005,-0.023,0.002,-0.12,0.275
270.34,-0.035,0.005,-0.023,0.002,-0.11,0.265
270.35,-0.045,-0.005,-0.023,0.002,-0.11,0.265
270.36,-0.035,0.005,-0.023,0.012,-0.11,0.265
270.37,-0.055,-0.015,-0.023,0.012,-0.11,0.265
270.38,-0.035,0.005,-0.023,0.012,-0.11,0.265
270.39,-0.045,-0.005,-0.023,0.022,-0.11,0.265
270.4,-0.025,0.005,-0.023,0.032,-0.11,0.265
270.41,-0.045,-0.005,-0.023,0.022,-0.11,0.275
270.42,-0.035,0.005,-0.023,0.032,-0.11,0.265
270.43,-0.045,-0.005,-0.023,0.032,-0.11,0.275
270.44,-0.025,0.005,-0.023,0.032,-0.12,0.275
270.45,-0.045,-0.005,-0.023,0.042,-0.12,0.275
270.46,-0.035,0.005,-0.023,0.042,-0.12,0.275
270.47,-0.045,-0.005,-0.023,0.042,-0.11,0.275
270.48,-0.035,0.005,-0.023,0.052,-0.11,0.265
270.49,-0.035,-0.005,-0.023,0.052,-0.11,0.265
270.5,-0.035,0.005,-0.023,0.052,-0.12,0.265
270.51,-0.045,-0.005,-0.023,0.052,-0.11,0.265
270.52,-0.035,0.005,-0.023,0.042,-0.11,0.265
270.53,-0.045,-0.005,-0.033,0.052,-0.11,0.265
270.54,-0.035,0.005,-0.023,0.042,-0.12,0.265
270.55,-0.045,-0.005,-0.033,0.052,-0.11,0.265
270.56,-0.025,0.015,-0.023,0.052,-0.11,0.265
270.57,-0.035,-0.005,-0.023,0.052,-0.11,0.265
270.58,-0.025,0.005,-0.023,0.042,-0.12,0.265
270.59,-0.035,-0.005,-0.033,0.042,-0.12,0.265
270.6,-0.035,0.005,-0.023,0.042,-0.12,0.265
270.61,-0.055,-0.005,-0.023,0.042,-0.12,0.265
270.62,-0.045,0.005,-0.023,0.042,-0.12,0.265
