# gauge_id= 1 location=( -0.8940740833E+02  0.2893238167E+02 ) num_var=  7
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[  5  6  7]
# file format ascii, time series follow in this file
   01 -0.7354848E+05  0.4378777E+02 -0.8205522E+00 -0.1101870E+00  0.5980361E-01 -0.7168150E+01 -0.5053545E+01  0.1007227E+06
   01 -0.7347199E+05  0.4378762E+02 -0.8196979E+00 -0.1171145E+00  0.5966192E-01 -0.7183531E+01 -0.5063520E+01  0.1007215E+06
   01 -0.7339549E+05  0.4378747E+02 -0.8190041E+00 -0.1242925E+00  0.5950395E-01 -0.7198912E+01 -0.5073495E+01  0.1007204E+06
   01 -0.7331899E+05  0.4378729E+02 -0.8185076E+00 -0.1317283E+00  0.5933082E-01 -0.7214294E+01 -0.5083471E+01  0.1007193E+06
   01 -0.7324249E+05  0.4378710E+02 -0.8182271E+00 -0.1394489E+00  0.5914093E-01 -0.7229675E+01 -0.5093446E+01  0.1007182E+06
   01 -0.7316600E+05  0.4378689E+02 -0.8181764E+00 -0.1474889E+00  0.5893301E-01 -0.7245056E+01 -0.5103421E+01  0.1007170E+06
   01 -0.7308950E+05  0.4378666E+02 -0.8184509E+00 -0.1558886E+00  0.5870297E-01 -0.7260438E+01 -0.5113396E+01  0.1007159E+06
   01 -0.7301300E+05  0.4378641E+02 -0.8191361E+00 -0.1646848E+00  0.5844703E-01 -0.7275819E+01 -0.5123371E+01  0.1007148E+06
   01 -0.7293651E+05  0.4378613E+02 -0.8202211E+00 -0.1739085E+00  0.5816423E-01 -0.7291200E+01 -0.5133347E+01  0.1007137E+06
   01 -0.7286001E+05  0.4378582E+02 -0.8216930E+00 -0.1835833E+00  0.5785366E-01 -0.7306581E+01 -0.5143322E+01  0.1007126E+06
   01 -0.7278351E+05  0.4378548E+02 -0.8236237E+00 -0.1937226E+00  0.5751741E-01 -0.7321963E+01 -0.5153297E+01  0.1007114E+06
   01 -0.7270702E+05  0.4378512E+02 -0.8259939E+00 -0.2043262E+00  0.5715516E-01 -0.7337344E+01 -0.5163272E+01  0.1007103E+06
   01 -0.7263052E+05  0.4378473E+02 -0.8287598E+00 -0.2153770E+00  0.5676615E-01 -0.7352725E+01 -0.5173248E+01  0.1007092E+06
   01 -0.7255402E+05  0.4378431E+02 -0.8318960E+00 -0.2268452E+00  0.5635048E-01 -0.7368107E+01 -0.5183223E+01  0.1007081E+06
   01 -0.7247753E+05  0.4378387E+02 -0.8353937E+00 -0.2386912E+00  0.5590907E-01 -0.7383488E+01 -0.5193198E+01  0.1007069E+06
   01 -0.7240103E+05  0.4378341E+02 -0.8392602E+00 -0.2508659E+00  0.5544364E-01 -0.7398869E+01 -0.5203173E+01  0.1007058E+06
   01 -0.7232453E+05  0.4378292E+02 -0.8434931E+00 -0.2632596E+00  0.5495979E-01 -0.7414250E+01 -0.5213148E+01  0.1007047E+06
   01 -0.7224803E+05  0.4378242E+02 -0.8480741E+00 -0.2757931E+00  0.5446223E-01 -0.7429632E+01 -0.5223124E+01  0.1007036E+06
   01 -0.7217154E+05  0.4378192E+02 -0.8529932E+00 -0.2883902E+00  0.5395541E-01 -0.7445013E+01 -0.5233099E+01  0.1007024E+06
   01 -0.7209504E+05  0.4378141E+02 -0.8582523E+00 -0.3009628E+00  0.5344403E-01 -0.7460394E+01 -0.5243074E+01  0.1007013E+06
   01 -0.7201854E+05  0.4378089E+02 -0.8638619E+00 -0.3134147E+00  0.5293289E-01 -0.7475776E+01 -0.5253049E+01  0.1007002E+06
   01 -0.7194205E+05  0.4378039E+02 -0.8698366E+00 -0.3256450E+00  0.5242681E-01 -0.7491157E+01 -0.5263025E+01  0.1006991E+06
   01 -0.7186555E+05  0.4377989E+02 -0.8761918E+00 -0.3375536E+00  0.5193034E-01 -0.7506538E+01 -0.5273000E+01  0.1006980E+06
   01 -0.7178905E+05  0.4377941E+02 -0.8829411E+00 -0.3490448E+00  0.5144772E-01 -0.7521919E+01 -0.5282975E+01  0.1006968E+06
   01 -0.7171256E+05  0.4377894E+02 -0.8900951E+00 -0.3600311E+00  0.5098267E-01 -0.7537301E+01 -0.5292950E+01  0.1006957E+06
   01 -0.7163606E+05  0.4377851E+02 -0.8976633E+00 -0.3702082E+00  0.5055067E-01 -0.7552682E+01 -0.5302925E+01  0.1006946E+06
   01 -0.7155956E+05  0.4377812E+02 -0.9056510E+00 -0.3794966E+00  0.5015557E-01 -0.7568063E+01 -0.5312901E+01  0.1006935E+06
   01 -0.7148307E+05  0.4377776E+02 -0.9140602E+00 -0.3878906E+00  0.4979643E-01 -0.7583445E+01 -0.5322876E+01  0.1006923E+06
   01 -0.7140657E+05  0.4377743E+02 -0.9228861E+00 -0.3953890E+00  0.4947211E-01 -0.7598826E+01 -0.5332851E+01  0.1006912E+06
   01 -0.7133007E+05  0.4377715E+02 -0.9321411E+00 -0.4019927E+00  0.4918414E-01 -0.7614207E+01 -0.5342826E+01  0.1006901E+06
   01 -0.7125357E+05  0.4377689E+02 -0.9418233E+00 -0.4077172E+00  0.4893189E-01 -0.7629588E+01 -0.5352802E+01  0.1006890E+06
   01 -0.7117708E+05  0.4377668E+02 -0.9519233E+00 -0.4125857E+00  0.4871404E-01 -0.7644970E+01 -0.5362777E+01  0.1006878E+06
   01 -0.7110058E+05  0.4377649E+02 -0.9624272E+00 -0.4166276E+00  0.4852899E-01 -0.7660351E+01 -0.5372752E+01  0.1006867E+06
   01 -0.7102408E+05  0.4377634E+02 -0.9733173E+00 -0.4198793E+00  0.4837491E-01 -0.7675732E+01 -0.5382727E+01  0.1006856E+06
   01 -0.7094759E+05  0.4377621E+02 -0.9845720E+00 -0.4223843E+00  0.4824964E-01 -0.7691114E+01 -0.5392702E+01  0.1006845E+06
   01 -0.7087109E+05  0.4377611E+02 -0.9961645E+00 -0.4243524E+00  0.4814659E-01 -0.7706495E+01 -0.5402678E+01  0.1006834E+06
   01 -0.7079459E+05  0.4377603E+02 -0.1008063E+01 -0.4258366E+00  0.4806335E-01 -0.7721876E+01 -0.5412653E+01  0.1006822E+06
   01 -0.7071810E+05  0.4377596E+02 -0.1020235E+01 -0.4268734E+00  0.4799766E-01 -0.7737257E+01 -0.5422628E+01  0.1006811E+06
   01 -0.7064160E+05  0.4377591E+02 -0.1032655E+01 -0.4274866E+00  0.4794732E-01 -0.7752639E+01 -0.5432603E+01  0.1006800E+06
   01 -0.7056510E+05  0.4377587E+02 -0.1045290E+01 -0.4276849E+00  0.4791056E-01 -0.7768020E+01 -0.5442579E+01  0.1006789E+06
   01 -0.7048861E+05  0.4377585E+02 -0.1058103E+01 -0.4274815E+00  0.4788560E-01 -0.7783401E+01 -0.5452554E+01  0.1006777E+06
   01 -0.7041211E+05  0.4377583E+02 -0.1071051E+01 -0.4268937E+00  0.4787067E-01 -0.7798783E+01 -0.5462529E+01  0.1006766E+06
   01 -0.7033561E+05  0.4377583E+02 -0.1084096E+01 -0.4259360E+00  0.4786377E-01 -0.7814164E+01 -0.5472504E+01  0.1006755E+06
   01 -0.7025911E+05  0.4377583E+02 -0.1097198E+01 -0.4246321E+00  0.4786324E-01 -0.7829545E+01 -0.5482479E+01  0.1006744E+06
   01 -0.7018262E+05  0.4377583E+02 -0.1110323E+01 -0.4230060E+00  0.4786760E-01 -0.7844926E+01 -0.5492455E+01  0.1006732E+06
   01 -0.7010612E+05  0.4377584E+02 -0.1123437E+01 -0.4209397E+00  0.4788321E-01 -0.7860308E+01 -0.5502430E+01  0.1006721E+06
   01 -0.7002962E+05  0.4377587E+02 -0.1136512E+01 -0.4184144E+00  0.4791063E-01 -0.7875689E+01 -0.5512405E+01  0.1006710E+06
   01 -0.6995313E+05  0.4377591E+02 -0.1149518E+01 -0.4154390E+00  0.4794879E-01 -0.7891070E+01 -0.5522380E+01  0.1006699E+06
   01 -0.6987663E+05  0.4377595E+02 -0.1162427E+01 -0.4123692E+00  0.4798750E-01 -0.7906452E+01 -0.5532356E+01  0.1006688E+06
   01 -0.6980013E+05  0.4377599E+02 -0.1175210E+01 -0.4092969E+00  0.4802347E-01 -0.7921833E+01 -0.5542331E+01  0.1006676E+06
   01 -0.6972364E+05  0.4377602E+02 -0.1187838E+01 -0.4062453E+00  0.4805524E-01 -0.7937214E+01 -0.5552306E+01  0.1006665E+06
   01 -0.6964714E+05  0.4377604E+02 -0.1200285E+01 -0.4032387E+00  0.4808139E-01 -0.7952595E+01 -0.5562281E+01  0.1006654E+06
   01 -0.6957064E+05  0.4377606E+02 -0.1212529E+01 -0.4003021E+00  0.4810059E-01 -0.7967977E+01 -0.5572256E+01  0.1006643E+06
   01 -0.6949415E+05  0.4377607E+02 -0.1224550E+01 -0.3974605E+00  0.4811160E-01 -0.7983358E+01 -0.5582232E+01  0.1006631E+06
   01 -0.6941765E+05  0.4377607E+02 -0.1236341E+01 -0.3947746E+00  0.4811224E-01 -0.7998739E+01 -0.5592207E+01  0.1006620E+06
   01 -0.6934115E+05  0.4377606E+02 -0.1247896E+01 -0.3922790E+00  0.4810158E-01 -0.8014121E+01 -0.5602182E+01  0.1006609E+06
   01 -0.6926465E+05  0.4377604E+02 -0.1259204E+01 -0.3899711E+00  0.4807966E-01 -0.8029502E+01 -0.5612157E+01  0.1006598E+06
   01 -0.6918816E+05  0.4377601E+02 -0.1270240E+01 -0.3878608E+00  0.4804606E-01 -0.8044883E+01 -0.5622133E+01  0.1006586E+06
   01 -0.6911166E+05  0.4377596E+02 -0.1280990E+01 -0.3859445E+00  0.4800028E-01 -0.8060264E+01 -0.5632108E+01  0.1006575E+06
   01 -0.6903516E+05  0.4377590E+02 -0.1291445E+01 -0.3842016E+00  0.4794193E-01 -0.8075646E+01 -0.5642083E+01  0.1006564E+06
   01 -0.6895867E+05  0.4377583E+02 -0.1301599E+01 -0.3826429E+00  0.4787066E-01 -0.8091027E+01 -0.5652058E+01  0.1006553E+06
   01 -0.6888217E+05  0.4377575E+02 -0.1311456E+01 -0.3812759E+00  0.4778618E-01 -0.8106408E+01 -0.5662033E+01  0.1006542E+06
   01 -0.6880567E+05  0.4377565E+02 -0.1321018E+01 -0.3801048E+00  0.4768835E-01 -0.8121790E+01 -0.5672009E+01  0.1006530E+06
   01 -0.6872918E+05  0.4377554E+02 -0.1330296E+01 -0.3791318E+00  0.4757724E-01 -0.8137171E+01 -0.5681984E+01  0.1006519E+06
   01 -0.6865268E+05  0.4377542E+02 -0.1339311E+01 -0.3783582E+00  0.4745445E-01 -0.8152552E+01 -0.5691959E+01  0.1006508E+06
   01 -0.6857618E+05  0.4377528E+02 -0.1348085E+01 -0.3777851E+00  0.4732167E-01 -0.8167933E+01 -0.5701934E+01  0.1006497E+06
   01 -0.6849969E+05  0.4377514E+02 -0.1356639E+01 -0.3774143E+00  0.4717916E-01 -0.8183315E+01 -0.5711910E+01  0.1006485E+06
   01 -0.6842319E+05  0.4377499E+02 -0.1364998E+01 -0.3772425E+00  0.4702722E-01 -0.8198696E+01 -0.5721885E+01  0.1006474E+06
   01 -0.6834669E+05  0.4377483E+02 -0.1373194E+01 -0.3772612E+00  0.4686622E-01 -0.8214077E+01 -0.5731860E+01  0.1006463E+06
   01 -0.6827020E+05  0.4377466E+02 -0.1381253E+01 -0.3774569E+00  0.4669681E-01 -0.8229459E+01 -0.5741835E+01  0.1006452E+06
   01 -0.6819370E+05  0.4377448E+02 -0.1389201E+01 -0.3778118E+00  0.4651973E-01 -0.8244840E+01 -0.5751810E+01  0.1006440E+06
   01 -0.6811720E+05  0.4377430E+02 -0.1397066E+01 -0.3783047E+00  0.4633574E-01 -0.8260221E+01 -0.5761786E+01  0.1006429E+06
   01 -0.6804070E+05  0.4377411E+02 -0.1404875E+01 -0.3789116E+00  0.4614567E-01 -0.8275602E+01 -0.5771761E+01  0.1006418E+06
   01 -0.6796421E+05  0.4377391E+02 -0.1412654E+01 -0.3796066E+00  0.4595037E-01 -0.8290984E+01 -0.5781736E+01  0.1006407E+06
   01 -0.6788771E+05  0.4377371E+02 -0.1420430E+01 -0.3803632E+00  0.4575067E-01 -0.8306365E+01 -0.5791711E+01  0.1006396E+06
   01 -0.6781121E+05  0.4377351E+02 -0.1428230E+01 -0.3811536E+00  0.4554740E-01 -0.8321746E+01 -0.5801687E+01  0.1006384E+06
   01 -0.6773472E+05  0.4377330E+02 -0.1436086E+01 -0.3819493E+00  0.4534128E-01 -0.8337127E+01 -0.5811662E+01  0.1006373E+06
   01 -0.6765822E+05  0.4377309E+02 -0.1444034E+01 -0.3827203E+00  0.4513293E-01 -0.8352509E+01 -0.5821637E+01  0.1006362E+06
   01 -0.6758172E+05  0.4377289E+02 -0.1452099E+01 -0.3834351E+00  0.4492327E-01 -0.8367890E+01 -0.5831612E+01  0.1006351E+06
   01 -0.6750523E+05  0.4377268E+02 -0.1460309E+01 -0.3840607E+00  0.4471329E-01 -0.8383271E+01 -0.5841587E+01  0.1006339E+06
   01 -0.6742873E+05  0.4377247E+02 -0.1468689E+01 -0.3845631E+00  0.4450407E-01 -0.8398653E+01 -0.5851563E+01  0.1006328E+06
   01 -0.6735223E+05  0.4377226E+02 -0.1477262E+01 -0.3849073E+00  0.4429676E-01 -0.8414034E+01 -0.5861538E+01  0.1006317E+06
   01 -0.6727574E+05  0.4377205E+02 -0.1486050E+01 -0.3850588E+00  0.4409261E-01 -0.8429415E+01 -0.5871513E+01  0.1006306E+06
   01 -0.6719924E+05  0.4377185E+02 -0.1495076E+01 -0.3849835E+00  0.4389290E-01 -0.8444796E+01 -0.5881488E+01  0.1006294E+06
   01 -0.6712274E+05  0.4377166E+02 -0.1504356E+01 -0.3846485E+00  0.4369897E-01 -0.8460178E+01 -0.5891463E+01  0.1006283E+06
   01 -0.6704625E+05  0.4377147E+02 -0.1513908E+01 -0.3840202E+00  0.4351219E-01 -0.8475559E+01 -0.5901439E+01  0.1006272E+06
   01 -0.6696975E+05  0.4377130E+02 -0.1523745E+01 -0.3830666E+00  0.4333397E-01 -0.8490940E+01 -0.5911414E+01  0.1006261E+06
   01 -0.6689325E+05  0.4377113E+02 -0.1533881E+01 -0.3817587E+00  0.4316635E-01 -0.8506321E+01 -0.5921389E+01  0.1006250E+06
   01 -0.6681676E+05  0.4377097E+02 -0.1544330E+01 -0.3800720E+00  0.4301227E-01 -0.8521703E+01 -0.5931364E+01  0.1006238E+06
   01 -0.6674026E+05  0.4377084E+02 -0.1555096E+01 -0.3779884E+00  0.4287328E-01 -0.8537084E+01 -0.5941340E+01  0.1006227E+06
   01 -0.6666376E+05  0.4377071E+02 -0.1566182E+01 -0.3754903E+00  0.4275086E-01 -0.8552465E+01 -0.5951315E+01  0.1006216E+06
   01 -0.6658726E+05  0.4377061E+02 -0.1577587E+01 -0.3725604E+00  0.4264646E-01 -0.8567847E+01 -0.5961290E+01  0.1006205E+06
   01 -0.6651077E+05  0.4377052E+02 -0.1589308E+01 -0.3691823E+00  0.4256147E-01 -0.8583228E+01 -0.5971265E+01  0.1006193E+06
   01 -0.6643427E+05  0.4377046E+02 -0.1601342E+01 -0.3653410E+00  0.4249718E-01 -0.8598609E+01 -0.5981240E+01  0.1006182E+06
   01 -0.6635777E+05  0.4377042E+02 -0.1613679E+01 -0.3610244E+00  0.4245469E-01 -0.8613990E+01 -0.5991216E+01  0.1006171E+06
   01 -0.6628128E+05  0.4377040E+02 -0.1626307E+01 -0.3562235E+00  0.4243492E-01 -0.8629372E+01 -0.6001191E+01  0.1006160E+06
   01 -0.6620478E+05  0.4377040E+02 -0.1639217E+01 -0.3509532E+00  0.4243731E-01 -0.8644753E+01 -0.6011166E+01  0.1006148E+06
   01 -0.6612828E+05  0.4377042E+02 -0.1652410E+01 -0.3452253E+00  0.4246110E-01 -0.8660134E+01 -0.6021141E+01  0.1006137E+06
   01 -0.6605179E+05  0.4377046E+02 -0.1665886E+01 -0.3391418E+00  0.4250060E-01 -0.8675515E+01 -0.6031116E+01  0.1006126E+06
   01 -0.6597529E+05  0.4377051E+02 -0.1679637E+01 -0.3328092E+00  0.4255038E-01 -0.8690897E+01 -0.6041092E+01  0.1006115E+06
   01 -0.6589879E+05  0.4377057E+02 -0.1693648E+01 -0.3262262E+00  0.4261134E-01 -0.8706278E+01 -0.6051067E+01  0.1006104E+06
   01 -0.6582230E+05  0.4377065E+02 -0.1707903E+01 -0.3193958E+00  0.4268427E-01 -0.8721659E+01 -0.6061042E+01  0.1006092E+06
   01 -0.6574580E+05  0.4377073E+02 -0.1722381E+01 -0.3123244E+00  0.4276991E-01 -0.8737040E+01 -0.6071017E+01  0.1006081E+06
   01 -0.6566930E+05  0.4377083E+02 -0.1737061E+01 -0.3050206E+00  0.4286896E-01 -0.8752422E+01 -0.6080992E+01  0.1006070E+06
   01 -0.6559281E+05  0.4377094E+02 -0.1751919E+01 -0.2974950E+00  0.4298204E-01 -0.8767803E+01 -0.6090968E+01  0.1006059E+06
   01 -0.6551631E+05  0.4377107E+02 -0.1766935E+01 -0.2897592E+00  0.4310971E-01 -0.8783184E+01 -0.6100943E+01  0.1006047E+06
   01 -0.6543981E+05  0.4377121E+02 -0.1782087E+01 -0.2818254E+00  0.4325254E-01 -0.8798566E+01 -0.6110918E+01  0.1006036E+06
   01 -0.6536332E+05  0.4377137E+02 -0.1797351E+01 -0.2737062E+00  0.4341098E-01 -0.8813947E+01 -0.6120893E+01  0.1006025E+06
   01 -0.6528682E+05  0.4377155E+02 -0.1812708E+01 -0.2654147E+00  0.4358543E-01 -0.8829328E+01 -0.6130869E+01  0.1006014E+06
   01 -0.6521032E+05  0.4377174E+02 -0.1828137E+01 -0.2569639E+00  0.4377620E-01 -0.8844709E+01 -0.6140844E+01  0.1006002E+06
   01 -0.6513382E+05  0.4377195E+02 -0.1843618E+01 -0.2483746E+00  0.4398396E-01 -0.8860091E+01 -0.6150819E+01  0.1005991E+06
   01 -0.6505733E+05  0.4377217E+02 -0.1859129E+01 -0.2396621E+00  0.4420911E-01 -0.8875472E+01 -0.6160794E+01  0.1005980E+06
   01 -0.6498083E+05  0.4377241E+02 -0.1874651E+01 -0.2308383E+00  0.4445188E-01 -0.8890853E+01 -0.6170769E+01  0.1005969E+06
   01 -0.6490433E+05  0.4377267E+02 -0.1890168E+01 -0.2219150E+00  0.4471247E-01 -0.8906234E+01 -0.6180745E+01  0.1005958E+06
   01 -0.6482784E+05  0.4377295E+02 -0.1905669E+01 -0.2129044E+00  0.4499105E-01 -0.8921616E+01 -0.6190720E+01  0.1005946E+06
   01 -0.6475134E+05  0.4377325E+02 -0.1921145E+01 -0.2038193E+00  0.4528770E-01 -0.8942597E+01 -0.6204925E+01  0.1005925E+06
   01 -0.6467484E+05  0.4377356E+02 -0.1936572E+01 -0.1947044E+00  0.4560302E-01 -0.8966782E+01 -0.6221549E+01  0.1005897E+06
   01 -0.6459835E+05  0.4377390E+02 -0.1951932E+01 -0.1855954E+00  0.4593685E-01 -0.8990968E+01 -0.6238173E+01  0.1005870E+06
   01 -0.6452185E+05  0.4377425E+02 -0.1967211E+01 -0.1765166E+00  0.4628836E-01 -0.9015153E+01 -0.6254797E+01  0.1005843E+06
   01 -0.6444535E+05  0.4377462E+02 -0.1982422E+01 -0.1674943E+00  0.4665572E-01 -0.9039338E+01 -0.6271422E+01  0.1005816E+06
   01 -0.6436886E+05  0.4377500E+02 -0.1997556E+01 -0.1585717E+00  0.4703802E-01 -0.9063523E+01 -0.6288046E+01  0.1005788E+06
   01 -0.6429236E+05  0.4377540E+02 -0.2012587E+01 -0.1497779E+00  0.4743374E-01 -0.9087708E+01 -0.6304670E+01  0.1005761E+06
   01 -0.6421586E+05  0.4377580E+02 -0.2027482E+01 -0.1411449E+00  0.4784097E-01 -0.9111893E+01 -0.6321295E+01  0.1005734E+06
   01 -0.6413937E+05  0.4377622E+02 -0.2042205E+01 -0.1327143E+00  0.4825739E-01 -0.9136079E+01 -0.6337919E+01  0.1005706E+06
   01 -0.6406287E+05  0.4377664E+02 -0.2056715E+01 -0.1245389E+00  0.4868024E-01 -0.9160264E+01 -0.6354543E+01  0.1005679E+06
   01 -0.6398637E+05  0.4377707E+02 -0.2070972E+01 -0.1166794E+00  0.4910642E-01 -0.9184449E+01 -0.6371167E+01  0.1005652E+06
   01 -0.6390987E+05  0.4377749E+02 -0.2084940E+01 -0.1091988E+00  0.4953283E-01 -0.9208634E+01 -0.6387792E+01  0.1005624E+06
   01 -0.6383338E+05  0.4377792E+02 -0.2098596E+01 -0.1021517E+00  0.4995685E-01 -0.9232819E+01 -0.6404416E+01  0.1005597E+06
   01 -0.6375688E+05  0.4377834E+02 -0.2111938E+01 -0.9557379E-01  0.5037682E-01 -0.9257005E+01 -0.6421040E+01  0.1005570E+06
   01 -0.6368038E+05  0.4377875E+02 -0.2124995E+01 -0.8946942E-01  0.5079268E-01 -0.9281190E+01 -0.6437665E+01  0.1005542E+06
   01 -0.6360389E+05  0.4377917E+02 -0.2137828E+01 -0.8380278E-01  0.5120636E-01 -0.9305375E+01 -0.6454289E+01  0.1005515E+06
   01 -0.6352739E+05  0.4377958E+02 -0.2150543E+01 -0.7849120E-01  0.5162261E-01 -0.9329560E+01 -0.6470913E+01  0.1005488E+06
   01 -0.6345089E+05  0.4378001E+02 -0.2163273E+01 -0.7340382E-01  0.5204781E-01 -0.9353745E+01 -0.6487538E+01  0.1005460E+06
   01 -0.6337440E+05  0.4378045E+02 -0.2176180E+01 -0.6836242E-01  0.5249004E-01 -0.9377931E+01 -0.6504162E+01  0.1005433E+06
   01 -0.6329790E+05  0.4378092E+02 -0.2189444E+01 -0.6315298E-01  0.5295996E-01 -0.9402116E+01 -0.6520786E+01  0.1005406E+06
   01 -0.6322140E+05  0.4378143E+02 -0.2203239E+01 -0.5754946E-01  0.5346847E-01 -0.9426301E+01 -0.6537410E+01  0.1005378E+06
   01 -0.6314491E+05  0.4378199E+02 -0.2217712E+01 -0.5134040E-01  0.5402564E-01 -0.9450486E+01 -0.6554035E+01  0.1005351E+06
   01 -0.6306841E+05  0.4378260E+02 -0.2232948E+01 -0.4435793E-01  0.5464130E-01 -0.9474671E+01 -0.6570659E+01  0.1005324E+06
   01 -0.6299191E+05  0.4378328E+02 -0.2248991E+01 -0.3651015E-01  0.5531951E-01 -0.9498857E+01 -0.6587283E+01  0.1005296E+06
   01 -0.6291541E+05  0.4378402E+02 -0.2265810E+01 -0.2779186E-01  0.5606010E-01 -0.9523042E+01 -0.6603908E+01  0.1005269E+06
   01 -0.6283892E+05  0.4378482E+02 -0.2283302E+01 -0.1829284E-01  0.5685839E-01 -0.9547227E+01 -0.6620532E+01  0.1005242E+06
   01 -0.6276242E+05  0.4378567E+02 -0.2301298E+01 -0.8192817E-02  0.5770541E-01 -0.9571412E+01 -0.6637156E+01  0.1005214E+06
   01 -0.6268592E+05  0.4378655E+02 -0.2319584E+01  0.2256125E-02  0.5858879E-01 -0.9595597E+01 -0.6653781E+01  0.1005187E+06
   01 -0.6260943E+05  0.4378746E+02 -0.2337919E+01  0.1275654E-01  0.5949397E-01 -0.9619783E+01 -0.6670405E+01  0.1005160E+06
   01 -0.6253293E+05  0.4378837E+02 -0.2356065E+01  0.2299779E-01  0.6040566E-01 -0.9643968E+01 -0.6687029E+01  0.1005132E+06
   01 -0.6245643E+05  0.4378927E+02 -0.2373808E+01  0.3268982E-01  0.6130935E-01 -0.9668153E+01 -0.6703653E+01  0.1005105E+06
   01 -0.6237994E+05  0.4379015E+02 -0.2390977E+01  0.4158808E-01  0.6219267E-01 -0.9692338E+01 -0.6720278E+01  0.1005078E+06
   01 -0.6230344E+05  0.4379101E+02 -0.2407461E+01  0.4951710E-01  0.6304640E-01 -0.9716523E+01 -0.6736902E+01  0.1005050E+06
   01 -0.6222694E+05  0.4379183E+02 -0.2423213E+01  0.5637915E-01  0.6386483E-01 -0.9740709E+01 -0.6753526E+01  0.1005023E+06
   01 -0.6215045E+05  0.4379261E+02 -0.2438243E+01  0.6215388E-01  0.6464583E-01 -0.9764894E+01 -0.6770151E+01  0.1004996E+06
   01 -0.6207395E+05  0.4379335E+02 -0.2452615E+01  0.6688920E-01  0.6539047E-01 -0.9789079E+01 -0.6786775E+01  0.1004968E+06
   01 -0.6199745E+05  0.4379406E+02 -0.2466428E+01  0.7068636E-01  0.6610233E-01 -0.9813264E+01 -0.6803399E+01  0.1004941E+06
   01 -0.6192096E+05  0.4379475E+02 -0.2479807E+01  0.7368157E-01  0.6678672E-01 -0.9837449E+01 -0.6820024E+01  0.1004914E+06
   01 -0.6184446E+05  0.4379541E+02 -0.2492888E+01  0.7602686E-01  0.6745115E-01 -0.9861635E+01 -0.6836648E+01  0.1004886E+06
   01 -0.6176796E+05  0.4379606E+02 -0.2505801E+01  0.7787082E-01  0.6810285E-01 -0.9885820E+01 -0.6853272E+01  0.1004859E+06
   01 -0.6169146E+05  0.4379671E+02 -0.2518657E+01  0.7934790E-01  0.6874751E-01 -0.9910005E+01 -0.6869896E+01  0.1004832E+06
   01 -0.6161497E+05  0.4379735E+02 -0.2531550E+01  0.8057341E-01  0.6939001E-01 -0.9934190E+01 -0.6886521E+01  0.1004804E+06
   01 -0.6153847E+05  0.4379800E+02 -0.2544551E+01  0.8163909E-01  0.7003424E-01 -0.9958375E+01 -0.6903145E+01  0.1004777E+06
   01 -0.6146197E+05  0.4379864E+02 -0.2557715E+01  0.8261220E-01  0.7068300E-01 -0.9982561E+01 -0.6919769E+01  0.1004750E+06
   01 -0.6138548E+05  0.4379930E+02 -0.2571074E+01  0.8353740E-01  0.7133809E-01 -0.1000675E+02 -0.6936394E+01  0.1004722E+06
   01 -0.6130898E+05  0.4379996E+02 -0.2584646E+01  0.8444052E-01  0.7200043E-01 -0.1003093E+02 -0.6953018E+01  0.1004695E+06
   01 -0.6123248E+05  0.4380063E+02 -0.2598431E+01  0.8533306E-01  0.7267000E-01 -0.1005512E+02 -0.6969642E+01  0.1004668E+06
   01 -0.6115599E+05  0.4380131E+02 -0.2612413E+01  0.8621691E-01  0.7334617E-01 -0.1007930E+02 -0.6986267E+01  0.1004640E+06
   01 -0.6107949E+05  0.4380199E+02 -0.2626573E+01  0.8708839E-01  0.7402796E-01 -0.1010349E+02 -0.7002891E+01  0.1004613E+06
   01 -0.6100299E+05  0.4380268E+02 -0.2640888E+01  0.8794112E-01  0.7471424E-01 -0.1012767E+02 -0.7019515E+01  0.1004586E+06
   01 -0.6092650E+05  0.4380337E+02 -0.2655336E+01  0.8876785E-01  0.7540385E-01 -0.1015186E+02 -0.7036139E+01  0.1004558E+06
   01 -0.6085000E+05  0.4380406E+02 -0.2669897E+01  0.8956180E-01  0.7609571E-01 -0.1017604E+02 -0.7052764E+01  0.1004531E+06
   01 -0.6077350E+05  0.4380475E+02 -0.2684559E+01  0.9031739E-01  0.7678954E-01 -0.1020023E+02 -0.7069388E+01  0.1004504E+06
   01 -0.6069700E+05  0.4380545E+02 -0.2699314E+01  0.9102956E-01  0.7748539E-01 -0.1022441E+02 -0.7086012E+01  0.1004476E+06
   01 -0.6062051E+05  0.4380614E+02 -0.2714154E+01  0.9169430E-01  0.7818287E-01 -0.1024860E+02 -0.7102637E+01  0.1004449E+06
   01 -0.6054401E+05  0.4380684E+02 -0.2729076E+01  0.9231013E-01  0.7888170E-01 -0.1027278E+02 -0.7119261E+01  0.1004422E+06
   01 -0.6046751E+05  0.4380754E+02 -0.2744077E+01  0.9287732E-01  0.7958176E-01 -0.1029697E+02 -0.7135885E+01  0.1004394E+06
   01 -0.6039102E+05  0.4380824E+02 -0.2759161E+01  0.9339685E-01  0.8028301E-01 -0.1032115E+02 -0.7152509E+01  0.1004367E+06
   01 -0.6031452E+05  0.4380895E+02 -0.2774329E+01  0.9386952E-01  0.8098546E-01 -0.1034534E+02 -0.7169134E+01  0.1004340E+06
